model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_bigger_biggest_lstm_v4,Adam,0.001,"[0.5804125666618347, 0.5786783695220947, 0.5819641947746277, 0.5903614163398743, 0.5765790343284607, 0.595381498336792, 0.5774917602539062, 0.5812340378761292, 0.5871668457984924, 0.5839722752571106, 0.5820555090904236, 0.5636181235313416, 0.5646221041679382, 0.5682730674743652, 0.5630704760551453, 0.5827856659889221, 0.5797736644744873, 0.5924607515335083, 0.5862541198730469, 0.6007667183876038, 0.5977546572685242, 0.5983935594558716, 0.5946513414382935, 0.5993063449859619, 0.604600191116333, 0.6146403551101685, 0.6004928946495056, 0.6004015803337097, 0.60651695728302, 0.5989412069320679]","[0.5689781308174133, 0.5197080373764038, 0.6350364685058594, 0.5302919745445251, 0.6740875840187073, 0.5390511155128479, 0.5748175382614136, 0.5704379677772522, 0.5332117080688477, 0.4733576774597168, 0.6518248319625854, 0.5273722410202026, 0.5324817299842834, 0.531751811504364, 0.6167883276939392, 0.5583941340446472, 0.5802919864654541, 0.5397810339927673, 0.5795620679855347, 0.6083941459655762, 0.5956204533576965, 0.5722627639770508, 0.6419708132743835, 0.5952554941177368, 0.6507299542427063, 0.5427007079124451, 0.5784671306610107, 0.6029196977615356, 0.6755474209785461, 0.5846715569496155]",0.6447264076130056,0.47337278106508873
model_bigger_biggest_lstm_v4,Adam,0.0012,"[0.6063344478607178, 0.6000365018844604, 0.6052391529083252, 0.6178349852561951, 0.6046915054321289, 0.6148229241371155, 0.6259583830833435, 0.6136363744735718, 0.6217597723007202, 0.6174699068069458, 0.6212121248245239, 0.6271449327468872, 0.6246805191040039, 0.621303379535675, 0.6316173672676086, 0.6353596448898315, 0.6326214075088501, 0.6307046413421631, 0.6301569938659668, 0.6222161650657654, 0.6257758140563965, 0.6299744248390198, 0.6313435435295105, 0.6238590478897095, 0.6204819083213806, 0.6382803916931152, 0.6391931176185608, 0.625045657157898, 0.6344468593597412, 0.6267798542976379]","[0.5503649711608887, 0.5434306859970093, 0.659853994846344, 0.5448905229568481, 0.6660584211349487, 0.657299280166626, 0.546350359916687, 0.5510948896408081, 0.5295620560646057, 0.6357664465904236, 0.6671532988548279, 0.6189780831336975, 0.5481751561164856, 0.6051095128059387, 0.6609489321708679, 0.6416058540344238, 0.6233576536178589, 0.5485401749610901, 0.668248176574707, 0.6704379320144653, 0.6416058540344238, 0.6518248319625854, 0.6613138914108276, 0.6368613243103027, 0.639051079750061, 0.579197108745575, 0.5777372121810913, 0.6288321018218994, 0.668248176574707, 0.6215328574180603]",0.7478191911181602,0.29289940828402367
model_bigger_biggest_lstm_v4,Adam,0.0014,"[0.6248630881309509, 0.6297006011009216, 0.634264349937439, 0.6265060305595398, 0.6198430061340332, 0.6235852241516113, 0.6405622363090515, 0.6150967478752136, 0.6374589204788208, 0.6258671283721924, 0.6354508996009827, 0.637915313243866, 0.6410186290740967, 0.6244066953659058, 0.6204819083213806, 0.6296093463897705, 0.6364549398422241, 0.6265972852706909, 0.6397407650947571, 0.6295180916786194, 0.6336253881454468, 0.6196604371070862, 0.624954342842102, 0.6256845593452454, 0.6220335960388184, 0.6307958960533142, 0.6401059031486511, 0.6327126622200012, 0.6369112730026245, 0.6339905261993408]","[0.6025547385215759, 0.56715327501297, 0.668248176574707, 0.5467153191566467, 0.6204379796981812, 0.6733576655387878, 0.5704379677772522, 0.5394160747528076, 0.6405109763145447, 0.6448904871940613, 0.6474452614784241, 0.5941605567932129, 0.5474452376365662, 0.592700719833374, 0.6226277351379395, 0.5324817299842834, 0.6346715092658997, 0.6167883276939392, 0.6383211612701416, 0.6821168065071106, 0.6540145874023438, 0.6514598727226257, 0.6153284907341003, 0.6149635314941406, 0.6846715211868286, 0.5649635195732117, 0.575547456741333, 0.5843065977096558, 0.5985401272773743, 0.6386861205101013]",0.7512556172349987,0.3047337278106509
model_bigger_biggest_lstm_v4,Adam,0.002,"[0.6159182190895081, 0.6267798542976379, 0.6241328716278076, 0.6156443953514099, 0.624954342842102, 0.6255933046340942, 0.6145491003990173, 0.6003103256225586, 0.6074297428131104, 0.6025009155273438, 0.5959291458129883, 0.6129061579704285, 0.632256269454956, 0.6291529536247253, 0.6117196083068848, 0.5980284810066223, 0.6072471737861633, 0.6106243133544922, 0.6100766658782959, 0.6039612889289856, 0.6102592349052429, 0.6067907810211182, 0.6077035665512085, 0.6143665313720703, 0.6082512140274048, 0.6144578456878662, 0.6208470463752747, 0.6132712960243225, 0.619386613368988, 0.6220335960388184]","[0.5514598488807678, 0.5591241121292114, 0.5897810459136963, 0.5591241121292114, 0.6660584211349487, 0.6948904991149902, 0.578102171421051, 0.517153263092041, 0.55474454164505, 0.5587591528892517, 0.6587591171264648, 0.6594890356063843, 0.5715328454971313, 0.6105839610099792, 0.5974452495574951, 0.6237226128578186, 0.6237226128578186, 0.5138686299324036, 0.6456204652786255, 0.6441605687141418, 0.592700719833374, 0.6087591052055359, 0.6361314058303833, 0.5981751680374146, 0.6857663989067078, 0.5686131119728088, 0.56094890832901, 0.6171532869338989, 0.6850364804267883, 0.6164233684539795]",0.7002379064234734,0.34911242603550297
model_bigger_biggest_lstm_v4,Nadam,0.001,"[0.6263234615325928, 0.6223074197769165, 0.6302482485771179, 0.6307958960533142, 0.6208470463752747, 0.6243154406547546, 0.6447608470916748, 0.6234939694404602, 0.6329864859580994, 0.6291529536247253, 0.6245892643928528, 0.6203906536102295, 0.6315261125564575, 0.6336253881454468, 0.6383716464042664, 0.6395582556724548, 0.6267798542976379, 0.6310697197914124, 0.6291529536247253, 0.6236765384674072, 0.632256269454956, 0.6276925802230835, 0.6391931176185608, 0.6373676657676697, 0.6206644773483276, 0.6411098837852478, 0.6343556046485901, 0.6308872103691101, 0.6348119974136353, 0.6423877477645874]","[0.5708029270172119, 0.540145993232727, 0.6642335653305054, 0.5649635195732117, 0.5996350646018982, 0.659853994846344, 0.550000011920929, 0.5536496639251709, 0.6496350169181824, 0.5737226009368896, 0.6649634838104248, 0.569343090057373, 0.5605839490890503, 0.6357664465904236, 0.6675182580947876, 0.5839415788650513, 0.6372262835502625, 0.5572992563247681, 0.5704379677772522, 0.6700729727745056, 0.6076642274856567, 0.6620438098907471, 0.6591240763664246, 0.6437956094741821, 0.6726277470588684, 0.5591241121292114, 0.5682481527328491, 0.6605839133262634, 0.592700719833374, 0.6412408947944641]",0.7438540840602696,0.29289940828402367
model_bigger_biggest_lstm_v4,Nadam,0.002,"[0.6165571212768555, 0.6254107356071472, 0.6266885995864868, 0.6360898017883301, 0.621394693851471, 0.6287878751754761, 0.6336253881454468, 0.6271449327468872, 0.6334428787231445, 0.632256269454956, 0.6276925802230835, 0.6243154406547546, 0.6378239989280701, 0.6317086815834045, 0.6281489729881287, 0.6332603096961975, 0.6444870233535767, 0.6247718334197998, 0.6316173672676086, 0.6210295557975769, 0.6365461945533752, 0.630613386631012, 0.6419313549995422, 0.6317999362945557, 0.6182913184165955, 0.625045657157898, 0.6294267773628235, 0.621303379535675, 0.6310697197914124, 0.6339905261993408]","[0.6499999761581421, 0.5412408709526062, 0.6700729727745056, 0.5558394193649292, 0.6751824617385864, 0.6861313581466675, 0.5591241121292114, 0.6288321018218994, 0.5704379677772522, 0.5937955975532532, 0.6478102207183838, 0.596350371837616, 0.5408759117126465, 0.5613138675689697, 0.6770073175430298, 0.6467153429985046, 0.6204379796981812, 0.5540146231651306, 0.5850365161895752, 0.686496376991272, 0.6507299542427063, 0.6729927062988281, 0.6627737283706665, 0.5722627639770508, 0.6339415907859802, 0.5700730085372925, 0.5452554821968079, 0.6405109763145447, 0.6262773871421814, 0.6277372241020203]",0.6611155167856199,0.5621301775147929
model_bigger_biggest_lstm_v4,Nadam,0.01,"[0.5596933364868164, 0.5363271236419678, 0.5372398495674133, 0.5258305668830872, 0.5152428150177002, 0.5223621726036072, 0.5188024640083313, 0.5378788113594055, 0.5198977589607239, 0.522088348865509, 0.538608968257904, 0.542351245880127, 0.5239138603210449, 0.5138736963272095, 0.5206279754638672, 0.518254816532135, 0.5212668776512146, 0.5091274380683899, 0.5217232704162598, 0.5286601185798645, 0.5076670050621033, 0.5175246596336365, 0.5177984833717346, 0.5192588567733765, 0.5324935913085938, 0.5173420906066895, 0.5202628970146179, 0.5219970941543579, 0.5204454064369202, 0.5249178409576416]","[0.6675182580947876, 0.4879561960697174, 0.5580291748046875, 0.48394161462783813, 0.6248174905776978, 0.5788320899009705, 0.5029197335243225, 0.5065693259239197, 0.5138686299324036, 0.5072992444038391, 0.4978102147579193, 0.5795620679855347, 0.668248176574707, 0.5824817419052124, 0.4952554702758789, 0.546350359916687, 0.4923357665538788, 0.472627729177475, 0.4952554702758789, 0.49087589979171753, 0.49671533703804016, 0.5412408709526062, 0.4897810220718384, 0.49635037779808044, 0.4824817478656769, 0.5018247961997986, 0.5069342851638794, 0.5514598488807678, 0.5124087333679199, 0.5281022191047668]",0.3209093312186096,0.8047337278106509
model_bigger_biggest_lstm_v5,Adagrad,0.008,"[0.47955459356307983, 0.4988134503364563, 0.50346839427948, 0.5112267136573792, 0.5216319561004639, 0.5292077660560608, 0.5335888862609863, 0.5357794761657715, 0.5334976315498352, 0.5382438898086548, 0.5396130084991455, 0.5425337553024292, 0.5402519106864929, 0.5431727170944214, 0.5428988933563232, 0.5445417761802673, 0.5428075790405273, 0.5438116192817688, 0.5450894236564636, 0.5460934638977051, 0.5491055250167847, 0.5470975041389465, 0.5474625825881958, 0.5494706034660339, 0.547736406326294, 0.5486491322517395, 0.5512048006057739, 0.5485578775405884, 0.5527564883232117, 0.5560423731803894]","[0.4952554702758789, 0.4883211553096771, 0.5072992444038391, 0.5193430781364441, 0.5270072817802429, 0.5459854006767273, 0.5489051342010498, 0.5040146112442017, 0.5222627520561218, 0.5419707894325256, 0.5412408709526062, 0.520802915096283, 0.5237226486206055, 0.5441606044769287, 0.5240876078605652, 0.5467153191566467, 0.5200729966163635, 0.517153263092041, 0.5405109524726868, 0.5383211970329285, 0.5197080373764038, 0.5514598488807678, 0.537956178188324, 0.522992730140686, 0.5532846450805664, 0.5288321375846863, 0.5215328335762024, 0.5580291748046875, 0.5558394193649292, 0.5375912189483643]",0.38461538461538464,0.7130177514792899
model_bigger_biggest_lstm_v5,Adagrad,0.001,"[0.5574114918708801, 0.558689296245575, 0.5583242177963257, 0.5584154725074768, 0.5583242177963257, 0.5580503940582275, 0.5583242177963257, 0.5643482804298401, 0.5587805509567261, 0.5602409839630127, 0.562522828578949, 0.5656261444091797, 0.5638006329536438, 0.5638919472694397, 0.5664476156234741, 0.5668126940727234, 0.5651697516441345, 0.5684556365013123, 0.5660825371742249, 0.5695509314537048, 0.5720153450965881, 0.5670865178108215, 0.5719240307807922, 0.5729280710220337, 0.5665388703346252, 0.5722891688346863, 0.5740233659744263, 0.5671777725219727, 0.5721978545188904, 0.5726542472839355]","[0.5427007079124451, 0.5343065857887268, 0.5419707894325256, 0.5489051342010498, 0.5375912189483643, 0.5576642155647278, 0.552554726600647, 0.5332117080688477, 0.5492700934410095, 0.55474454164505, 0.56094890832901, 0.540145993232727, 0.5456204414367676, 0.5536496639251709, 0.5474452376365662, 0.5474452376365662, 0.5441606044769287, 0.5397810339927673, 0.5521897673606873, 0.5532846450805664, 0.5481751561164856, 0.5598540306091309, 0.5543795824050903, 0.5478101968765259, 0.5554744601249695, 0.5521897673606873, 0.5452554821968079, 0.5591241121292114, 0.5598540306091309, 0.55474454164505]",0.5593444356330954,0.4970414201183432
model_bigger_biggest_lstm_v5,Adagrad,0.002,"[0.5794085264205933, 0.579043447971344, 0.5777655839920044, 0.586162805557251, 0.5747535824775696, 0.5784045457839966, 0.5930083990097046, 0.5906352400779724, 0.5872581005096436, 0.5910003781318665, 0.5929171442985535, 0.5945600867271423, 0.5951989889144897, 0.5967506170272827, 0.5993063449859619, 0.6005841493606567, 0.5937386155128479, 0.6027747392654419, 0.599215030670166, 0.6058780550956726, 0.6057868003845215, 0.5979372262954712, 0.60651695728302, 0.6092551946640015, 0.5995801091194153, 0.6095290184020996, 0.6073384284973145, 0.6014056205749512, 0.6132712960243225, 0.6097115874290466]","[0.55474454164505, 0.537956178188324, 0.5492700934410095, 0.5631386637687683, 0.5536496639251709, 0.6054744720458984, 0.5923357605934143, 0.543795645236969, 0.5923357605934143, 0.5905109643936157, 0.5959854125976562, 0.5697080492973328, 0.5795620679855347, 0.5894160866737366, 0.5784671306610107, 0.5759124159812927, 0.5773722529411316, 0.5711678862571716, 0.5821167826652527, 0.581751823425293, 0.5737226009368896, 0.6058394312858582, 0.5857664346694946, 0.5762773752212524, 0.596350371837616, 0.5795620679855347, 0.5682481527328491, 0.6065693497657776, 0.6032846570014954, 0.5905109643936157]",0.6389109172614327,0.44970414201183434
model_bigger_biggest_lstm_v5,Adam,0.001,"[0.5930083990097046, 0.5971157550811768, 0.5903614163398743, 0.6066082715988159, 0.5941036939620972, 0.5827856659889221, 0.5751186609268188, 0.5750274062156677, 0.5789521932601929, 0.5979372262954712, 0.6205732226371765, 0.6187477111816406, 0.6063344478607178, 0.588079571723938, 0.5821467638015747, 0.6210295557975769, 0.6215772032737732, 0.6257758140563965, 0.6222161650657654, 0.6238590478897095, 0.6288791298866272, 0.6287878751754761, 0.6317086815834045, 0.6325300931930542, 0.6289704442024231, 0.6416575312614441, 0.6338992118835449, 0.6273275017738342, 0.64348304271698, 0.6282402276992798]","[0.5591241121292114, 0.5003649592399597, 0.6503649353981018, 0.5156934261322021, 0.6569343209266663, 0.5916058421134949, 0.6051095128059387, 0.5474452376365662, 0.569343090057373, 0.62810218334198, 0.6401459574699402, 0.6091240644454956, 0.535401463508606, 0.5324817299842834, 0.5850365161895752, 0.6467153429985046, 0.6321167945861816, 0.552554726600647, 0.5638686418533325, 0.62189781665802, 0.5715328454971313, 0.6562044024467468, 0.6350364685058594, 0.6445255279541016, 0.6543795466423035, 0.6251825094223022, 0.6116788387298584, 0.6058394312858582, 0.6562044024467468, 0.62810218334198]",0.7237642083002908,0.3343195266272189
model_bigger_biggest_lstm_v5,Adam,0.0012,"[0.6330777406692505, 0.6282402276992798, 0.6255933046340942, 0.626962423324585, 0.6211208701133728, 0.6341730356216431, 0.6381891369819641, 0.6234027147293091, 0.6298831701278687, 0.6305220723152161, 0.6389192938804626, 0.6300657391548157, 0.6356334686279297, 0.6035962104797363, 0.582694411277771, 0.6087075471878052, 0.5930996537208557, 0.6188389658927917, 0.6091639399528503, 0.5964767932891846, 0.6211208701133728, 0.60478276014328, 0.6097115874290466, 0.6142752766609192, 0.6254107356071472, 0.6290616989135742, 0.6188389658927917, 0.6200255751609802, 0.6210295557975769, 0.6135450601577759]","[0.610948920249939, 0.5576642155647278, 0.6189780831336975, 0.5850365161895752, 0.6671532988548279, 0.6507299542427063, 0.6102190017700195, 0.5828467011451721, 0.6065693497657776, 0.6291970610618591, 0.6529197096824646, 0.6131386756896973, 0.5919708013534546, 0.5576642155647278, 0.5711678862571716, 0.6259124279022217, 0.5937955975532532, 0.5386861562728882, 0.5879561901092529, 0.6474452614784241, 0.6211678981781006, 0.6441605687141418, 0.6518248319625854, 0.6445255279541016, 0.6671532988548279, 0.5405109524726868, 0.625547468662262, 0.6379562020301819, 0.6229926943778992, 0.552554726600647]",0.43695479777954005,0.5236686390532544
model_bigger_biggest_lstm_v5,Adam,0.0014,"[0.6148229241371155, 0.6222161650657654, 0.6105330586433411, 0.5610624551773071, 0.5541256070137024, 0.5610624551773071, 0.5529390573501587, 0.555220901966095, 0.5545819401741028, 0.5467323660850525, 0.5604234933853149, 0.5549470782279968, 0.5597845911979675, 0.5626140832901001, 0.5582329034805298, 0.584428608417511, 0.5733844637870789, 0.6052391529083252, 0.5742971897125244, 0.5905439853668213, 0.6041438579559326, 0.5942862629890442, 0.5930996537208557, 0.6057868003845215, 0.6023183465003967, 0.6215772032737732, 0.6112632155418396, 0.6031398177146912, 0.6135450601577759, 0.6139101982116699]","[0.5127737522125244, 0.529197096824646, 0.5372262597084045, 0.5321167707443237, 0.5565693378448486, 0.5762773752212524, 0.540145993232727, 0.5153284668922424, 0.5372262597084045, 0.5569342970848083, 0.543795645236969, 0.5284671783447266, 0.5, 0.5390511155128479, 0.5919708013534546, 0.550000011920929, 0.6259124279022217, 0.5390511155128479, 0.5981751680374146, 0.596350371837616, 0.5631386637687683, 0.5813868641853333, 0.6189780831336975, 0.6562044024467468, 0.6751824617385864, 0.5405109524726868, 0.5638686418533325, 0.6175182461738586, 0.6416058540344238, 0.610948920249939]",0.7573354480570975,0.3431952662721893
model_bigger_biggest_lstm_v5,Adam,0.002,"[0.6110807061195374, 0.5994888544082642, 0.5821467638015747, 0.6095290184020996, 0.5903614163398743, 0.5994888544082642, 0.6170135140419006, 0.5925520062446594, 0.6116283535957336, 0.6080686450004578, 0.6069733500480652, 0.601131796836853, 0.6239503622055054, 0.6106243133544922, 0.6056042313575745, 0.6211208701133728, 0.5981197357177734, 0.6033223867416382, 0.6085250377655029, 0.6129974722862244, 0.6214859485626221, 0.6115370392799377, 0.6274187564849854, 0.6277838349342346, 0.6358159780502319, 0.6553486585617065, 0.6538882851600647, 0.6540708541870117, 0.6552574038505554, 0.6477729082107544]","[0.5985401272773743, 0.525547444820404, 0.5916058421134949, 0.531751811504364, 0.6029196977615356, 0.6379562020301819, 0.5474452376365662, 0.5153284668922424, 0.6197080016136169, 0.5339416265487671, 0.6671532988548279, 0.6229926943778992, 0.5138686299324036, 0.5390511155128479, 0.6284671425819397, 0.5967153310775757, 0.592700719833374, 0.550000011920929, 0.5945255756378174, 0.645255446434021, 0.6375912427902222, 0.639051079750061, 0.6675182580947876, 0.6529197096824646, 0.6551094651222229, 0.6251825094223022, 0.6215328574180603, 0.6142335534095764, 0.6664233803749084, 0.5959854125976562]",0.6928363732487444,0.4230769230769231
model_bigger_biggest_lstm_v5,Nadam,0.001,"[0.6520627737045288, 0.6256845593452454, 0.6209383010864258, 0.6378239989280701, 0.6309784650802612, 0.6305220723152161, 0.6503285765647888, 0.632256269454956, 0.6318911910057068, 0.6328039169311523, 0.6268711090087891, 0.6401971578598022, 0.6461299657821655, 0.6337167024612427, 0.6307046413421631, 0.6499634981155396, 0.6341730356216431, 0.6380065679550171, 0.6376414895057678, 0.6324388384819031, 0.649050772190094, 0.656352698802948, 0.6477729082107544, 0.64695143699646, 0.6382803916931152, 0.6531580686569214, 0.6549835801124573, 0.6397407650947571, 0.6503285765647888, 0.6105330586433411]","[0.5605839490890503, 0.5361313819885254, 0.6551094651222229, 0.5821167826652527, 0.6164233684539795, 0.6631386876106262, 0.564598560333252, 0.581751823425293, 0.6178832054138184, 0.6069343090057373, 0.6361314058303833, 0.5985401272773743, 0.5478101968765259, 0.5945255756378174, 0.6554744243621826, 0.6051095128059387, 0.6375912427902222, 0.5751824975013733, 0.6306569576263428, 0.6463503837585449, 0.6558394432067871, 0.6653284430503845, 0.6605839133262634, 0.6412408947944641, 0.6547445058822632, 0.5602189898490906, 0.5514598488807678, 0.6543795466423035, 0.6346715092658997, 0.6386861205101013]",0.7689664287602432,0.2455621301775148
model_bigger_biggest_lstm_v5,Nadam,0.002,"[0.6264147758483887, 0.6383716464042664, 0.6280576586723328, 0.6255933046340942, 0.6370025277137756, 0.6190215349197388, 0.6543446779251099, 0.6328039169311523, 0.6222161650657654, 0.6371850967407227, 0.6423877477645874, 0.6169222593307495, 0.6350858211517334, 0.6339905261993408, 0.6327126622200012, 0.6502373218536377, 0.6443957686424255, 0.641566276550293, 0.6411098837852478, 0.6340817809104919, 0.6417487859725952, 0.6282402276992798, 0.6362723708152771, 0.6271449327468872, 0.6385542154312134, 0.6439393758773804, 0.5761227011680603, 0.6553486585617065, 0.6631069779396057, 0.6552574038505554]","[0.6321167945861816, 0.5467153191566467, 0.6689780950546265, 0.5686131119728088, 0.5558394193649292, 0.6656934022903442, 0.5726277232170105, 0.5850365161895752, 0.6291970610618591, 0.5806569457054138, 0.6507299542427063, 0.5795620679855347, 0.6394160389900208, 0.6434306502342224, 0.6394160389900208, 0.5591241121292114, 0.6408759355545044, 0.610948920249939, 0.6587591171264648, 0.6262773871421814, 0.5897810459136963, 0.6872262954711914, 0.6113138794898987, 0.6313868761062622, 0.6518248319625854, 0.5160583853721619, 0.6080291867256165, 0.6339415907859802, 0.6733576655387878, 0.6499999761581421]",0.7853555379328575,0.28106508875739644
model_bigger_biggest_lstm_v5,Nadam,0.01,"[0.5100401639938354, 0.48804306983947754, 0.46814531087875366, 0.5206279754638672, 0.5200803279876709, 0.5066630244255066, 0.4427710771560669, 0.487130343914032, 0.4829317331314087, 0.5475538372993469, 0.5973895788192749, 0.597663402557373, 0.5713764429092407, 0.5704636573791504, 0.5442679524421692, 0.551387369632721, 0.5285688042640686, 0.5241876840591431, 0.5263782143592834, 0.5041986107826233, 0.5188024640083313, 0.5254654884338379, 0.542259931564331, 0.5344103574752808, 0.5059328079223633, 0.4618473947048187, 0.5027382373809814, 0.5275648236274719, 0.5064804553985596, 0.49735304713249207]","[0.5306569337844849, 0.4689781069755554, 0.6605839133262634, 0.4952554702758789, 0.5310218930244446, 0.6642335653305054, 0.4178832173347473, 0.6740875840187073, 0.3689781129360199, 0.668248176574707, 0.6678832173347473, 0.6678832173347473, 0.49087589979171753, 0.4569343030452728, 0.668248176574707, 0.668248176574707, 0.45218977332115173, 0.47919708490371704, 0.4543795585632324, 0.668248176574707, 0.45072993636131287, 0.6660584211349487, 0.6664233803749084, 0.4875912368297577, 0.4759124219417572, 0.4543795585632324, 0.5047445297241211, 0.5773722529411316, 0.45766422152519226, 0.4930656850337982]",0.25614591593973035,0.9319526627218935
model_bigger_biggest_lstm_v7,Adagrad,0.008,"[0.488864541053772, 0.5208105444908142, 0.5260131359100342, 0.5377874970436096, 0.5362358689308167, 0.5464585423469543, 0.5742971897125244, 0.5891748666763306, 0.5934647917747498, 0.589996337890625, 0.5926433205604553, 0.588444709777832, 0.5942862629890442, 0.6085250377655029, 0.5988499522209167, 0.6039612889289856, 0.5928258299827576, 0.6025009155273438, 0.6001277565956116, 0.6072471737861633, 0.6114457845687866, 0.6153705716133118, 0.6078860759735107, 0.6094377636909485, 0.599397599697113, 0.6161007881164551, 0.6077948212623596, 0.6071559190750122, 0.6167396903038025, 0.6116283535957336]","[0.5602189898490906, 0.4974452555179596, 0.5372262597084045, 0.49379563331604004, 0.5642336010932922, 0.590146005153656, 0.5492700934410095, 0.5883211493492126, 0.5919708013534546, 0.6127737164497375, 0.6211678981781006, 0.5883211493492126, 0.5708029270172119, 0.6186131238937378, 0.5708029270172119, 0.5948905348777771, 0.5948905348777771, 0.5602189898490906, 0.5905109643936157, 0.6018248200416565, 0.5864963531494141, 0.610948920249939, 0.590146005153656, 0.5759124159812927, 0.6138685941696167, 0.5540146231651306, 0.5875912308692932, 0.6423357725143433, 0.5981751680374146, 0.6032846570014954]",0.6743325403119218,0.4408284023668639
model_bigger_biggest_lstm_v7,Adagrad,0.001,"[0.6100766658782959, 0.6128149032592773, 0.6254107356071472, 0.6242241859436035, 0.6232201457023621, 0.6303395628929138, 0.6303395628929138, 0.6310697197914124, 0.6243154406547546, 0.6266885995864868, 0.6285140514373779, 0.6271449327468872, 0.6266885995864868, 0.6284227967262268, 0.6255019903182983, 0.6261409521102905, 0.6237677931785583, 0.6298831701278687, 0.6255019903182983, 0.6243154406547546, 0.6255933046340942, 0.6248630881309509, 0.6262322068214417, 0.6265060305595398, 0.6206644773483276, 0.628605306148529, 0.6300657391548157, 0.6212121248245239, 0.6109893918037415, 0.615735650062561]","[0.6043795347213745, 0.625547468662262, 0.6127737164497375, 0.6186131238937378, 0.6295620203018188, 0.6310219168663025, 0.6350364685058594, 0.5985401272773743, 0.6182481646537781, 0.6248174905776978, 0.6277372241020203, 0.6142335534095764, 0.6182481646537781, 0.6222627758979797, 0.6208029389381409, 0.6204379796981812, 0.624452531337738, 0.6102190017700195, 0.6226277351379395, 0.6182481646537781, 0.6189780831336975, 0.6277372241020203, 0.6208029389381409, 0.6094890236854553, 0.6229926943778992, 0.6138685941696167, 0.6105839610099792, 0.62810218334198, 0.6076642274856567, 0.6043795347213745]",0.6603224953740418,0.4319526627218935
model_bigger_biggest_lstm_v7,Adagrad,0.002,"[0.6020445227622986, 0.6098028421401978, 0.6119934320449829, 0.6117196083068848, 0.6077035665512085, 0.6171960830688477, 0.6312522888183594, 0.6206644773483276, 0.6182913184165955, 0.621303379535675, 0.6293355226516724, 0.6307046413421631, 0.6270536780357361, 0.6281489729881287, 0.6246805191040039, 0.628605306148529, 0.6174699068069458, 0.6317999362945557, 0.6156443953514099, 0.6330777406692505, 0.6407448053359985, 0.6316173672676086, 0.6338079571723938, 0.6358159780502319, 0.6325300931930542, 0.6366374492645264, 0.6329864859580994, 0.6273275017738342, 0.628605306148529, 0.6326214075088501]","[0.6167883276939392, 0.5981751680374146, 0.5850365161895752, 0.5886861085891724, 0.6193430423736572, 0.6372262835502625, 0.6131386756896973, 0.5846715569496155, 0.607299268245697, 0.6226277351379395, 0.6222627758979797, 0.6014598608016968, 0.6379562020301819, 0.6222627758979797, 0.6361314058303833, 0.6025547385215759, 0.6291970610618591, 0.6237226128578186, 0.5813868641853333, 0.6430656909942627, 0.6186131238937378, 0.6445255279541016, 0.6346715092658997, 0.624452531337738, 0.6485401391983032, 0.6156934499740601, 0.6175182461738586, 0.6383211612701416, 0.6346715092658997, 0.62189781665802]",0.6378535553793285,0.4556213017751479
model_bigger_biggest_lstm_v7,Adam,0.001,"[0.5310332179069519, 0.5627966523170471, 0.5624315738677979, 0.5667214393615723, 0.5672690868377686, 0.5662650465965271, 0.5712851285934448, 0.5563161969184875, 0.5687294602394104, 0.5778568983078003, 0.5784045457839966, 0.5841547846794128, 0.589996337890625, 0.5951076745986938, 0.5897225141525269, 0.60304856300354, 0.5931909680366516, 0.5972070097923279, 0.591913104057312, 0.6069733500480652, 0.6133625507354736, 0.6082512140274048, 0.604965329170227, 0.608616292476654, 0.612084686756134, 0.6155531406402588, 0.6104417443275452, 0.6178349852561951, 0.6136363744735718, 0.6183826327323914]","[0.529197096824646, 0.5594890713691711, 0.5759124159812927, 0.48394161462783813, 0.6474452614784241, 0.5897810459136963, 0.5489051342010498, 0.5335766673088074, 0.5306569337844849, 0.5624087452888489, 0.6302919983863831, 0.5306569337844849, 0.5032846927642822, 0.5357664227485657, 0.6240875720977783, 0.5905109643936157, 0.6211678981781006, 0.5759124159812927, 0.5503649711608887, 0.6346715092658997, 0.598905086517334, 0.6186131238937378, 0.6328467130661011, 0.6043795347213745, 0.6105839610099792, 0.5503649711608887, 0.5536496639251709, 0.6131386756896973, 0.6262773871421814, 0.62189781665802]",0.7301083795929156,0.4556213017751479
