@RELATION fixation_to_clicks_a

@ATTRIBUTE FPOGX REAL
@ATTRIBUTE FPOGY REAL 
@ATTRIBUTE FPOGS REAL
@ATTRIBUTE FPOGD REAL 
@ATTRIBUTE CS {0,1}

@DATA
0.38866,0.60857,3.98544,0.07379,0
0.38866,0.60857,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0,0,3.98544,0.07379,0
0.39286,0.44395,3.98544,0.07379,0
0.39278,0.4512,3.98544,0.07379,0
0.38933,0.46166,3.98544,0.07379,0
0.39256,0.47147,4.20676,0.01968,0
0.39445,0.48019,4.20676,0.02655,0
0.39519,0.48632,4.20676,0.0336,0
0.39562,0.49138,4.20676,0.04025,0
0.39594,0.49518,4.20676,0.04663,0
0.39606,0.49713,4.20676,0.05362,0
0.39646,0.49893,4.20676,0.06024,0
0.39678,0.50041,4.20676,0.06708,0
0.39574,0.49939,4.20676,0.07376,0
0.39554,0.49959,4.20676,0.08035,0
0.39537,0.49976,4.20676,0.08685,0
0.3951,0.5013,4.20676,0.09375,0
0.39435,0.50224,4.20676,0.10022,0
0.39368,0.50308,4.20676,0.10696,0
0.39322,0.50285,4.20676,0.11371,0
0.39297,0.50354,4.20676,0.12088,0
0.39275,0.50417,4.20676,0.12756,0
0.39257,0.50494,4.20676,0.13416,0
0.39249,0.50594,4.20676,0.14084,0
0.39241,0.50685,4.20676,0.14743,0
0.39273,0.5059,4.20676,0.15375,0
0.39286,0.50494,4.20676,0.16058,0
0.39298,0.50405,4.20676,0.16708,0
0.39377,0.50378,4.20676,0.17413,0
0.39544,0.50329,4.20676,0.18088,0
0.397,0.50283,4.20676,0.18744,0
0.39813,0.503,4.20676,0.19403,0
0.3992,0.50201,4.20676,0.20102,0
0.40021,0.50107,4.20676,0.20776,0
0.40098,0.50053,4.20676,0.21451,0
0.40167,0.50038,4.20676,0.22116,0
0.40232,0.50025,4.20676,0.22778,0
0.40253,0.50056,4.20676,0.23468,0
0.40285,0.5005,4.20676,0.24152,0
0.40316,0.50045,4.20676,0.24814,0
0.40307,0.50132,4.20676,0.25467,0
0.40297,0.50203,4.20676,0.26141,0
0.40288,0.5027,4.20676,0.26807,0
0.40325,0.50203,4.20676,0.27466,0
0.40336,0.50292,4.20676,0.28143,0
0.40348,0.50378,4.20676,0.28818,0
0.40394,0.50436,4.20676,0.2944,0
0.40441,0.50487,4.20676,0.30133,0
0.40486,0.50535,4.20676,0.30783,0
0.40517,0.50566,4.20676,0.31412,0
0.40557,0.50711,4.20676,0.32166,0
0.40597,0.50827,4.20676,0.32855,0
0.40639,0.50863,4.20676,0.33511,0
0.40633,0.50848,4.20676,0.34171,0
0.40627,0.50804,4.20676,0.34818,0
0.40667,0.50766,4.20676,0.3551,0
0.40691,0.50709,4.20676,0.36105,0
0.40716,0.50653,4.20676,0.36844,0
0.40709,0.50611,4.20676,0.37473,0
0.407,0.50542,4.20676,0.38144,0
0.40691,0.50472,4.20676,0.38803,0
0.40713,0.50443,4.20676,0.39542,0
0.4071,0.50412,4.20676,0.40198,0
0.40708,0.50409,4.20676,0.40872,0
0.40699,0.50369,4.20676,0.41537,0
0.40747,0.50378,4.20676,0.423,0
0.40795,0.50388,4.20676,0.42969,0
0.40865,0.50417,4.20676,0.43561,0
0.40897,0.50388,4.20676,0.44238,0
0.4093,0.50332,4.20676,0.44907,0
0.40948,0.50231,4.20676,0.45621,0
0.40988,0.50144,4.20676,0.46228,0
0.41027,0.50057,4.20676,0.46902,0
0.41048,0.50018,4.20676,0.47592,0
0.41018,0.50034,4.20676,0.48248,0
0.40988,0.50049,4.20676,0.48926,0
0.40961,0.49995,4.20676,0.49564,0
0.40908,0.49949,4.20676,0.50211,0
0.40855,0.49903,4.20676,0.50888,0
0.40755,0.49918,4.20676,0.51617,0
0.40678,0.49961,4.20676,0.52228,0
0.406,0.50005,4.20676,0.52902,0
0.40558,0.50042,4.20676,0.53564,0
0.40491,0.50086,4.20676,0.54279,0
0.40424,0.50131,4.20676,0.54962,0
0.40394,0.50205,4.20676,0.55646,0
0.40315,0.50365,4.20676,0.56271,0
0.40237,0.50525,4.20676,0.56943,0
0.40235,0.50562,4.20676,0.57608,0
0.40206,0.50505,4.20676,0.58295,0
0.40176,0.50447,4.20676,0.58945,0
0.40121,0.50508,4.20676,0.59616,0
0.40099,0.50405,4.20676,0.60278,0
0.40077,0.50302,4.20676,0.60941,0
0.40019,0.50297,4.20676,0.61615,0
0.39078,0.52748,4.20676,0.61615,0
0.393,0.54222,4.20676,0.61615,0
0.39328,0.54427,4.20676,0.61615,0
0.40074,0.54898,4.82904,0.02029,0
0.40522,0.5518,4.82904,0.0275,0
0.40221,0.55592,4.82904,0.034,0
0.40264,0.55272,4.82904,0.04095,0
0.403,0.5488,4.82904,0.04721,0
0.40351,0.54849,4.82904,0.05402,0
0.40194,0.54573,4.82904,0.0603,0
0.40065,0.54458,4.82904,0.06769,0
0.40014,0.54464,4.82904,0.07434,0
0.39888,0.54537,4.82904,0.08078,0
0.39781,0.546,4.82904,0.08768,0
0.39815,0.54815,4.82904,0.0947,0
0.39782,0.54784,4.82904,0.10092,0
0.39753,0.54687,4.82904,0.1076,0
0.39851,0.54632,4.82904,0.1142,0
0.39763,0.54317,4.82904,0.12103,0
0.39682,0.54033,4.82904,0.12784,0
0.39743,0.53778,4.82904,0.13498,0
0.39797,0.53624,4.82904,0.14151,0
0.39847,0.53483,4.82904,0.14825,0
0.39886,0.53318,4.82904,0.15491,0
0.39903,0.53166,4.82904,0.1615,0
0.39918,0.53025,4.82904,0.16821,0
0.39883,0.52897,4.82904,0.17477,0
0.40237,0.50282,4.82904,0.17477,0
0.41371,0.51004,4.82904,0.17477,0
0.40542,0.51265,4.82904,0.17477,0
0.40739,0.51763,5.01035,0.02032,0
0.40858,0.52062,5.01035,0.02704,0
0.40891,0.52792,5.01035,0.03366,0
0.40912,0.52993,5.01035,0.04034,0
0.40928,0.53144,5.01035,0.047,0
0.41044,0.52882,5.01035,0.0531,0
0.41152,0.52716,5.01035,0.06061,0
0.41239,0.5258,5.01035,0.06741,0
0.41214,0.52438,5.01035,0.07413,0
0.4129,0.52246,5.01035,0.08084,0
0.41359,0.51978,5.01035,0.08749,0
0.41297,0.51511,5.01035,0.09378,0
0.41272,0.5125,5.01035,0.10046,0
0.4125,0.51021,5.01035,0.10742,0
0.41145,0.50885,5.01035,0.11371,0
0.41102,0.51031,5.01035,0.12061,0
0.41063,0.51229,5.01035,0.12726,0
0.40989,0.51393,5.01035,0.13416,0
0.41025,0.51496,5.01035,0.1402,0
0.41057,0.5159,5.01035,0.1474,0
0.40992,0.51591,5.01035,0.1543,0
0.41006,0.51332,5.01035,0.16101,0
0.41018,0.51093,5.01035,0.16733,0
0.41054,0.50916,5.01035,0.17371,0
0.41071,0.50842,5.01035,0.18115,0
0.41087,0.50772,5.01035,0.18799,0
0.41115,0.50709,5.01035,0.19452,0
0.41142,0.50728,5.01035,0.20145,0
0.41168,0.50746,5.01035,0.20813,0
0.41224,0.50531,5.01035,0.21481,0
0.41233,0.50535,5.01035,0.22144,0
0.41241,0.50538,5.01035,0.22821,0
0.41274,0.50409,5.01035,0.2348,0
0.41342,0.50282,5.01035,0.24146,0
0.41406,0.50162,5.01035,0.24811,0
0.41453,0.50016,5.01035,0.25491,0
0.42538,0.47548,5.01035,0.25491,0
0.43158,0.45539,5.01035,0.25491,0
0.43578,0.45715,5.01035,0.25491,0
0.42957,0.45641,5.27203,0.02008,0
0.42576,0.45863,5.27203,0.02667,0
0.42408,0.46537,5.27203,0.03333,0
0.42364,0.46956,5.27203,0.04013,0
0.42331,0.47271,5.27203,0.04681,0
0.42215,0.47638,5.27203,0.05344,0
0.42155,0.47722,5.27203,0.05981,0
0.42107,0.47791,5.27203,0.06668,0
0.42229,0.47934,5.27203,0.07352,0
0.42011,0.48152,5.27203,0.08008,0
0.41825,0.48339,5.27203,0.08673,0
0.41456,0.48798,5.27203,0.09357,0
0.41077,0.4911,5.27203,0.10007,0
0.4074,0.49313,5.27203,0.10654,0
0.4001,0.49869,5.27203,0.11298,0
0.37613,0.52507,5.27203,0.11298,0
0.32668,0.56825,5.27203,0.11298,0
0.31003,0.58172,5.27203,0.11298,0
0.27663,0.60889,5.27203,0.11298,0
0.27628,0.60774,5.27203,0.11298,0
0.2738,0.60927,5.27203,0.11298,0
0.27244,0.60958,5.4126,0.01999,0
0.27162,0.60977,5.4126,0.02652,0
0.27258,0.60973,5.4126,0.03348,0
0.27329,0.60886,5.4126,0.0401,0
0.27382,0.60821,5.4126,0.04639,0
0.27435,0.6061,5.4126,0.05356,0
0.27582,0.60486,5.4126,0.06027,0
0.27715,0.60486,5.4126,0.06665,0
0.2808,0.60479,5.4126,0.07343,0
0.28197,0.60618,5.4126,0.07996,0
0.28298,0.60738,5.4126,0.08627,0
0.2839,0.60619,5.4126,0.09296,0
0.28347,0.60467,5.4126,0.09964,0
0.283,0.60264,5.4126,0.1069,0
0.28324,0.60043,5.4126,0.11398,0
0.28388,0.59876,5.4126,0.12073,0
0.28445,0.59725,5.4126,0.12726,0
0.28562,0.5953,5.4126,0.13388,0
0.28569,0.59394,5.4126,0.14056,0
0.28575,0.5927,5.4126,0.14728,0
0.28581,0.59236,5.4126,0.15323,0
0.28644,0.59134,5.4126,0.16016,0
0.28702,0.59041,5.4126,0.16663,0
0.28809,0.59003,5.4126,0.17334,0
0.28833,0.59012,5.4126,0.18088,0
0.28855,0.59019,5.4126,0.18753,0
0.28807,0.58997,5.4126,0.19418,0
0.28782,0.59056,5.4126,0.20059,0
0.28758,0.59111,5.4126,0.20767,0
0.28768,0.5914,5.4126,0.21445,0
0.28715,0.59196,5.4126,0.22104,0
0.28665,0.59248,5.4126,0.22772,0
0.28644,0.59267,5.4126,0.23441,0
0.28617,0.59405,5.4126,0.24118,0
0.28596,0.59563,5.4126,0.24783,0
0.28574,0.59629,5.4126,0.25446,0
0.28577,0.59792,5.4126,0.26096,0
0.28581,0.59947,5.4126,0.26761,0
0.27969,0.62686,5.4126,0.26761,0
0.27828,0.61917,5.4126,0.26761,0
0.27731,0.6129,5.4126,0.26761,0
0.28088,0.62216,5.6871,0.01971,0
0.2812,0.62117,5.6871,0.02609,0
0.28165,0.62231,5.6871,0.03302,0
0.28233,0.61897,5.6871,0.03949,0
0.2809,0.62355,5.6871,0.0462,0
0.27978,0.62711,5.6871,0.05359,0
0.27979,0.6274,5.6871,0.05957,0
0.27858,0.62566,5.6871,0.06659,0
0.27757,0.62421,5.6871,0.07349,0
0.27761,0.6248,5.6871,0.08063,0
0.27887,0.62596,5.6871,0.08722,0
0.27997,0.62696,5.6871,0.0939,0
0.27937,0.62873,5.6871,0.10037,0
0.28019,0.62772,5.6871,0.10724,0
0.28085,0.62621,5.6871,0.11398,0
0.28126,0.62502,5.6871,0.1207,0
0.28089,0.62509,5.6871,0.12695,0
0.28055,0.62516,5.6871,0.13379,0
0.28066,0.62385,5.6871,0.14072,0
0.27955,0.62297,5.6871,0.14667,0
0.27859,0.62262,5.6871,0.15363,0
0.27875,0.62282,5.6871,0.16034,0
0.27936,0.62409,5.6871,0.16727,0
0.27992,0.62527,5.6871,0.17392,0
0.28027,0.62538,5.6871,0.18048,0
0.27962,0.62541,5.6871,0.1871,0
0.27896,0.62507,5.6871,0.19403,0
0.27945,0.62316,5.6871,0.20068,0
0.27907,0.62212,5.6871,0.20721,0
0.2787,0.62115,5.6871,0.21448,0
0.27815,0.62131,5.6871,0.2211,0
0.27772,0.62158,5.6871,0.22787,0
0.27731,0.62183,5.6871,0.23453,0
0.27759,0.62069,5.6871,0.24121,0
0.27733,0.62035,5.6871,0.24783,0
0.27708,0.62002,5.6871,0.25516,0
0.27744,0.61886,5.6871,0.26193,0
0.27714,0.61777,5.6871,0.26874,0
0.27686,0.61674,5.6871,0.27478,0
0.27696,0.61621,5.6871,0.28165,0
0.27744,0.61574,5.6871,0.28836,0
0.27793,0.61554,5.6871,0.29501,0
0.27801,0.61634,5.6871,0.3017,0
0.2783,0.61683,5.6871,0.30829,0
0.27861,0.61753,5.6871,0.31497,0
0.27848,0.61852,5.6871,0.32162,0
0.27848,0.61974,5.6871,0.32843,0
0.27849,0.62098,5.6871,0.33505,1
0.2784,0.62119,5.6871,0.3418,0
0.27792,0.62209,5.6871,0.34845,0
0.27736,0.62255,5.6871,0.35461,0
0.27719,0.62361,5.6871,0.36142,0
0.27923,0.65093,5.6871,0.36142,0
0.27799,0.64421,5.6871,0.36142,0
0.27177,0.64434,5.6871,0.36142,0
0.27027,0.64749,6.0553,0.02054,0
0.26938,0.64937,6.0553,0.02716,0
0.26745,0.64039,6.0553,0.03387,0
0.26537,0.63563,6.0553,0.04044,0
0.26381,0.63206,6.0553,0.04718,0
0.26592,0.62859,6.0553,0.05374,0
0.26856,0.62516,6.0553,0.06055,0
0.27072,0.62235,6.0553,0.06708,0
0.2742,0.61857,6.0553,0.07367,0
0.27706,0.61742,6.0553,0.08069,0
0.27951,0.61643,6.0553,0.08716,0
0.28065,0.61568,6.0553,0.09396,0
0.28164,0.61544,6.0553,0.10104,0
0.28252,0.61523,6.0553,0.10727,0
0.28364,0.61439,6.0553,0.1138,0
0.28498,0.6137,6.0553,0.12094,0
0.28624,0.61363,6.0553,0.1272,0
0.28715,0.61457,6.0553,0.13394,0
0.28798,0.61556,6.0553,0.14099,0
0.28879,0.61695,6.0553,0.14752,0
0.28985,0.61609,6.0553,0.15424,0
0.29136,0.6162,6.0553,0.16092,0
0.29272,0.61586,6.0553,0.16748,0
0.29366,0.6152,6.0553,0.17426,0
0.29442,0.61396,6.0553,0.18103,0
0.29509,0.6124,6.0553,0.18747,0
0.29524,0.61073,6.0553,0.19376,0
0.29537,0.60915,6.0553,0.20093,0
0.29552,0.60805,6.0553,0.20749,0
0.29539,0.60963,6.0553,0.21585,0
0.29608,0.61064,6.0553,0.22162,0
0.29676,0.6119,6.0553,0.22821,0
0.29737,0.6129,6.0553,0.23483,0
0.29822,0.61401,6.0553,0.24139,0
0.29902,0.61506,6.0553,0.24774,0
0.29952,0.61602,6.0553,0.25455,0
0.30016,0.61662,6.0553,0.26141,0
0.30077,0.61719,6.0553,0.2681,0
0.3004,0.61774,6.0553,0.27466,0
0.31084,0.64237,6.0553,0.27466,0
0.28942,0.63916,6.0553,0.27466,0
0.28128,0.63028,6.0553,0.27466,0
0.27657,0.62548,6.33676,0.0199,0
0.27341,0.62037,6.33676,0.02618,0
0.27225,0.61712,6.33676,0.03317,0
0.27088,0.61596,6.33676,0.03998,0
0.26985,0.61509,6.33676,0.04712,0
0.26831,0.61169,6.33676,0.0538,0
0.26697,0.61095,6.33676,0.06052,0
0.26587,0.61035,6.33676,0.06729,0
0.26625,0.60852,6.33676,0.07388,0
0.2662,0.60749,6.33676,0.08069,0
0.26616,0.60662,6.33676,0.08722,0
0.26613,0.60671,6.33676,0.0939,0
0.2653,0.60765,6.33676,0.10077,0
0.26456,0.60848,6.33676,0.1073,0
0.26521,0.60602,6.33676,0.11401,0
0.26543,0.60453,6.33676,0.12085,0
0.2657,0.60377,6.33676,0.12744,0
0.26601,0.60475,6.33676,0.13409,0
0.26619,0.60642,6.33676,0.14194,0
0.26642,0.60843,6.33676,0.14749,0
0.2676,0.61055,6.33676,0.15424,0
0.26838,0.61311,6.33676,0.16122,0
0.26904,0.61507,6.33676,0.16757,0
0.26959,0.61581,6.33676,0.17422,0
0.26997,0.61617,6.33676,0.18076,0
0.27027,0.61612,6.33676,0.18753,0
0.26939,0.61668,6.33676,0.19394,0
0.26888,0.61545,6.33676,0.20108,0
0.2684,0.61429,6.33676,0.20782,0
0.26803,0.61358,6.33676,0.21463,0
0.26793,0.61343,6.33676,0.22067,0
0.26784,0.61328,6.33676,0.22754,0
0.26783,0.61336,6.33676,0.23422,0
0.26769,0.61317,6.33676,0.241,0
0.26756,0.61299,6.33676,0.24765,0
0.26744,0.6133,6.33676,0.25452,0
0.26742,0.61314,6.33676,0.26099,0
0.26745,0.61326,6.33676,0.26794,0
0.2676,0.61346,6.33676,0.27454,0
0.268,0.61422,6.33676,0.28101,0
0.26838,0.61494,6.33676,0.28796,0
0.26823,0.61508,6.33676,0.29486,0
0.2683,0.61412,6.33676,0.30157,0
0.26832,0.61294,6.33676,0.30826,0
0.2686,0.61217,6.33676,0.31485,0
0.26806,0.61065,6.33676,0.32162,0
0.26841,0.60927,6.33676,0.32861,0
0.26881,0.60861,6.33676,0.33536,0
0.26874,0.60804,6.33676,0.34167,0
0.2687,0.60769,6.33676,0.34845,0
0.26909,0.60753,6.33676,0.35529,0
0.26921,0.60751,6.33676,0.36374,0
0.26934,0.60748,6.33676,0.36841,0
0.26969,0.60818,6.33676,0.375,0
0.26974,0.60847,6.33676,0.38177,0
0.2698,0.60877,6.33676,0.38858,0
0.26992,0.60939,6.33676,0.39532,0
0.26996,0.61004,6.33676,0.40189,0
0.27,0.61068,6.33676,0.4086,0
0.27021,0.61042,6.33676,0.41522,0
0.27092,0.60923,6.33676,0.42184,0
0.27164,0.60804,6.33676,0.42868,0
0.27385,0.60815,6.33676,0.43546,0
0.27692,0.60743,6.33676,0.44223,0
0.3054,0.59217,6.33676,0.44223,0
0.36353,0.56247,6.33676,0.44223,0
0.38409,0.55791,6.33676,0.44223,0
0.42403,0.54346,6.33676,0.44223,0
0.41204,0.55985,6.33676,0.44223,0
0.40884,0.57314,6.33676,0.44223,0
0.4072,0.58249,6.80579,0.02078,0
0.40904,0.58441,6.80579,0.02676,0
0.40985,0.58933,6.80579,0.03342,0
0.41043,0.59285,6.80579,0.03973,0
0.41128,0.59071,6.80579,0.04669,0
0.41164,0.58783,6.80579,0.05347,0
0.41193,0.58552,6.80579,0.06027,0
0.41067,0.58685,6.80579,0.0668,0
0.4112,0.58866,6.80579,0.07346,0
0.41161,0.59105,6.80579,0.08035,0
0.41079,0.59451,6.80579,0.08707,0
0.41074,0.59627,6.80579,0.09348,0
0.41072,0.5971,6.80579,0.10025,0
0.41075,0.59776,6.80579,0.10739,0
0.41115,0.59769,6.80579,0.11392,0
0.41153,0.59705,6.80579,0.12033,0
0.41082,0.59671,6.80579,0.12729,0
0.41061,0.5965,6.80579,0.13388,0
0.41041,0.59631,6.80579,0.1409,0
0.41046,0.59652,6.80579,0.14749,0
0.41061,0.59623,6.80579,0.15521,0
0.41075,0.59596,6.80579,0.16086,0
0.40976,0.59604,6.80579,0.16754,0
0.40879,0.59557,6.80579,0.17419,0
0.40789,0.59514,6.80579,0.18085,0
0.40744,0.59148,6.80579,0.18765,0
0.40805,0.58666,6.80579,0.19403,0
0.40862,0.58214,6.80579,0.20102,0
0.40722,0.54506,6.80579,0.20102,0
0.41607,0.48229,6.80579,0.20102,0
0.41902,0.46136,6.80579,0.20102,0
0.41767,0.42982,6.80579,0.20102,0
0.41871,0.43198,6.80579,0.20102,0
0.41905,0.4327,6.80579,0.20102,0
0.42201,0.43693,7.03345,0.02029,0
0.42602,0.44091,7.03345,0.02682,0
0.42856,0.44576,7.03345,0.03381,0
0.42662,0.45054,7.03345,0.04086,1
0.42679,0.45867,7.03345,0.04706,0
0.42691,0.46499,7.03345,0.05383,0
0.42483,0.46834,7.03345,0.06046,0
0.42366,0.47127,7.03345,0.06714,0
0.42271,0.47264,7.03345,0.07385,0
0.4229,0.47402,7.03345,0.08041,0
0.42124,0.47203,7.03345,0.08719,0
0.41981,0.47031,7.03345,0.09467,0
0.41847,0.46927,7.03345,0.10117,0
0.4169,0.46971,7.03345,0.10733,0
0.4155,0.4701,7.03345,0.11377,0
0.41523,0.47185,7.03345,0.12045,0
0.41534,0.47311,7.03345,0.12741,0
0.41544,0.47426,7.03345,0.13406,0
0.41433,0.476,7.03345,0.1409,0
0.41351,0.47735,7.03345,0.14767,0
0.41275,0.47911,7.03345,0.15436,0
0.41254,0.4809,7.03345,0.16101,0
0.41229,0.48304,7.03345,0.16754,0
0.41205,0.48503,7.03345,0.17438,0
0.40164,0.51163,7.03345,0.17438,0
0.40012,0.52105,7.03345,0.17438,0
0.39967,0.52011,7.03345,0.17438,0
0.40245,0.51873,7.2146,0.01981,0
0.39778,0.51963,7.2146,0.02652,0
0.39467,0.52023,7.2146,0.03314,0
0.39484,0.51983,7.2146,0.04025,0
0.39562,0.5206,7.2146,0.04636,0
0.39623,0.5212,7.2146,0.05307,0
0.39564,0.52164,7.2146,0.06009,0
0.39622,0.52273,7.2146,0.06674,0
0.39669,0.52364,7.2146,0.07346,0
0.39674,0.52412,7.2146,0.0799,0
0.39734,0.52519,7.2146,0.08688,0
0.39786,0.52611,7.2146,0.09335,0
0.39694,0.52641,7.2146,0.10013,0
0.39776,0.52643,7.2146,0.10684,0
0.39848,0.52645,7.2146,0.1134,0
0.39841,0.52648,7.2146,0.12164,0
0.39913,0.52576,7.2146,0.12686,0
0.39978,0.52511,7.2146,0.13348,0
0.39965,0.52518,7.2146,0.13992,0
0.39987,0.5249,7.2146,0.14694,0
0.40008,0.52465,7.2146,0.15393,0
0.39973,0.52484,7.2146,0.1608,0
0.40006,0.52485,7.2146,0.17038,0
0.40037,0.52486,7.2146,0.17575,0
0.40077,0.52487,7.2146,0.1806,0
0.40021,0.52435,7.2146,0.18747,0
0.39969,0.52386,7.2146,0.19418,0
0.39982,0.52468,7.2146,0.20047,0
0.39928,0.52526,7.2146,0.20746,0
0.39878,0.52582,7.2146,0.2142,0
0.39846,0.52572,7.2146,0.22083,0
0.39844,0.52583,7.2146,0.22751,0
0.39843,0.52593,7.2146,0.23453,0
0.39862,0.52512,7.2146,0.24106,0
0.39857,0.52284,7.2146,0.24753,0
0.39853,0.52069,7.2146,0.2543,0
0.39884,0.51931,7.2146,0.26077,0
0.39884,0.51822,7.2146,0.27084,0
0.39884,0.51718,7.2146,0.27591,0
0.3987,0.5165,7.2146,0.2836,0
0.39873,0.51649,7.2146,0.28766,0
0.39873,0.49079,7.2146,0.28766,0
0.40043,0.49222,7.2146,0.28766,0
0.40211,0.49312,7.2146,0.28766,0
0.40295,0.49357,7.50888,0.02008,0
0.40383,0.48919,7.50888,0.02682,0
0.40078,0.48635,7.50888,0.03342,0
0.3986,0.48431,7.50888,0.04019,0
0.39977,0.48322,7.50888,0.04684,0
0.39861,0.48557,7.50888,0.05353,0
0.39768,0.48745,7.50888,0.06006,0
0.39921,0.4902,7.50888,0.0675,0
0.39832,0.49359,7.50888,0.07336,0
0.39756,0.49645,7.50888,0.08011,0
0.39783,0.50099,7.50888,0.08704,0
0.39715,0.50585,7.50888,0.09366,0
0.39654,0.51011,7.50888,0.10043,0
0.39644,0.51385,7.50888,0.10739,0
0.39751,0.51672,7.50888,0.11407,0
0.39847,0.51928,7.50888,0.12061,0
0.39766,0.54831,7.50888,0.12061,0
0.40095,0.56071,7.50888,0.12061,0
0.40205,0.56484,7.50888,0.12061,0
0.39883,0.56741,7.63632,0.01996,0
0.39691,0.56669,7.63632,0.02655,0
0.39563,0.56621,7.63632,0.03351,0
0.39733,0.56576,7.63632,0.0408,0
0.39861,0.57209,7.63632,0.04694,0
0.3996,0.57701,7.63632,0.05365,0
0.39883,0.57651,7.63632,0.06046,0
0.39855,0.57443,7.63632,0.06781,0
0.39831,0.57367,7.63632,0.07373,0
0.39712,0.58066,7.63632,0.08252,0
0.39635,0.59021,7.63632,0.08716,0
0.39569,0.59849,7.63632,0.09381,0
0.39529,0.60201,7.63632,0.10037,0
0.39515,0.60176,7.63632,0.1073,0
0.39504,0.60021,7.63632,0.1134,0
0.39431,0.59866,7.63632,0.12051,0
0.39413,0.59668,7.63632,0.12695,0
0.39396,0.5949,7.63632,0.13376,0
0.39418,0.5958,7.63632,0.14099,0
0.39499,0.59671,7.63632,0.1474,0
0.39571,0.59848,7.63632,0.15381,0
0.39537,0.60101,7.63632,0.16077,0
0.39547,0.60361,7.63632,0.16742,0
0.39555,0.60601,7.63632,0.17654,0
0.39516,0.60829,7.63632,0.18094,0
0.39489,0.61046,7.63632,0.18869,0
0.39464,0.61216,7.63632,0.19421,0
0.39453,0.61362,7.63632,0.20099,0
0.39566,0.64516,7.63632,0.20099,0
0.39566,0.64516,7.63632,0.20099,0
0.39566,0.64516,7.63632,0.20099,0
0,0,7.63632,0.20099,0
0,0,7.63632,0.20099,0
0,0,7.63632,0.20099,0
0,0,7.63632,0.20099,0
0,0,7.63632,0.20099,0
0,0,7.63632,0.20099,0
0,0,7.63632,0.20099,0
0.20001,0.33166,7.63632,0.20099,0
0.26452,0.42839,7.63632,0.20099,0
0.39535,0.63838,7.63632,0.20099,0
0.39392,0.63418,7.63632,0.20099,0
0.39178,0.63797,7.63632,0.20099,0
0.39637,0.6347,7.92401,0.02051,0
0.39918,0.63062,7.92401,0.02698,0
0.40165,0.62729,7.92401,0.03381,0
0.40311,0.62596,7.92401,0.04053,0
0.40421,0.62496,7.92401,0.04709,0
0.40342,0.62111,7.92401,0.05383,0
0.40195,0.61901,7.92401,0.06067,0
0.40075,0.61616,7.92401,0.06732,0
0.39981,0.6126,7.92401,0.07379,0
0.40031,0.61002,7.92401,0.08081,0
0.40074,0.6078,7.92401,0.08704,0
0.40024,0.60676,7.92401,0.09412,0
0.40138,0.60734,7.92401,0.10059,0
0.40236,0.60856,7.92401,0.10754,0
0.40253,0.61027,7.92401,0.11429,0
0.40248,0.61123,7.92401,0.12146,0
0.40243,0.6121,7.92401,0.12759,0
0.40194,0.61445,7.92401,0.13455,0
0.40122,0.61388,7.92401,0.14096,0
0.40057,0.61336,7.92401,0.14789,0
0.39985,0.61371,7.92401,0.15469,0
0.39905,0.61423,7.92401,0.16129,0
0.3983,0.6147,7.92401,0.16794,0
0.39879,0.61515,7.92401,0.17477,0
0.39881,0.61593,7.92401,0.18121,0
0.39883,0.617,7.92401,0.18799,0
0.39847,0.61815,7.92401,0.19431,0
0.39831,0.61947,7.92401,0.20157,0
0.39815,0.62071,7.92401,0.20831,0
0.39877,0.62146,7.92401,0.21463,0
0.39915,0.62206,7.92401,0.22113,0
0.39952,0.62234,7.92401,0.23056,0
0.39979,0.62249,7.92401,0.23584,0
0.39982,0.62301,7.92401,0.24323,0
0.39985,0.62351,7.92401,0.2482,0
0.39964,0.62267,7.92401,0.25491,0
0.39957,0.62123,7.92401,0.26151,0
0.3995,0.61985,7.92401,0.26828,0
0.39911,0.62048,7.92401,0.2749,0
0.39873,0.62067,7.92401,0.28174,0
0.39837,0.62084,7.92401,0.2879,0
0.39838,0.62128,7.92401,0.29468,0
0.39822,0.62159,7.92401,0.30176,0
0.39806,0.62188,7.92401,0.30807,0
0.39828,0.622,7.92401,0.31491,0
0.3987,0.62087,7.92401,0.32166,0
0.39918,0.61992,7.92401,0.33194,0
0.39943,0.61872,7.92401,0.33752,0
0.39913,0.61803,7.92401,0.34503,0
0.39883,0.61755,7.92401,0.35071,0
0.39823,0.61739,7.92401,0.35541,0
0.39815,0.61709,7.92401,0.36194,0
0.39806,0.61679,7.92401,0.36844,0
0.39804,0.6169,7.92401,0.37515,0
0.39802,0.61668,7.92401,0.3819,0
0.39801,0.61673,7.92401,0.38855,0
0.39844,0.61699,7.92401,0.39532,0
0.39845,0.61726,7.92401,0.40198,0
0.39846,0.61754,7.92401,0.40881,0
0.39846,0.61762,7.92401,0.41559,0
