@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

fixation_to_clicks_a,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006716,0.056579,101.312152,100.062852,87.556582,88.883208,-1.326626,0.031203,0.031676,-0.000473,-609.286664,-0.217137,-695.877628,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.492552,0.997399,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.492552,0.99421,?,0.996793,0.013,0.002,0,0,0,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006991,0.059609,100.694452,100.047724,95.744734,97.726274,-1.981539,0.034109,0.034815,-0.000706,-609.341963,-0.217079,-636.423471,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.512728,0.996423,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.512728,0.992888,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007017,0.059585,101.062271,100.006474,95.744734,95.579091,0.165643,0.034109,0.03405,0.000059,-595.622366,-0.212192,-622.094122,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.572971,0.997325,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.572971,0.993789,?,0.996437,0.014,0.003,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007025,0.059582,101.177226,100.002788,95.744734,96.475609,-0.730875,0.034109,0.03437,-0.00026,-611.270684,-0.217767,-638.437913,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.555059,0.996639,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.555059,0.993108,?,0.996437,0.012,0.003,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007037,0.059628,101.357521,100.078972,95.744734,98.237098,-2.492364,0.034109,0.034997,-0.000888,-617.410724,-0.219954,-644.85084,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.474508,0.996594,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.474508,0.993056,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006941,0.059541,99.972554,99.933232,95.744734,92.999859,2.744875,0.034109,0.033131,0.000978,-475.97427,-0.169567,-497.128403,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.711834,0.998365,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.711834,0.994839,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006627,0.056529,99.957812,99.974789,87.556582,86.504776,1.051806,0.031203,0.030829,0.000375,-496.270365,-0.17686,-566.799611,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.60116,0.997873,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.60116,0.994691,?,0.996793,0.013,0.006,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006686,0.056541,100.847008,99.996026,87.556582,87.141381,0.415201,0.031203,0.031055,0.000148,-529.599149,-0.188738,-604.865036,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.565805,0.997801,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.565805,0.994617,?,0.996793,0.012,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006666,0.056538,100.555366,99.990266,87.556582,87.250508,0.306074,0.031203,0.031094,0.000109,-556.053235,-0.198166,-635.078738,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.60116,0.996953,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.60116,0.993771,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006645,0.056515,100.240475,99.949936,87.556582,85.670412,1.886169,0.031203,0.030531,0.000672,-508.839842,-0.18134,-581.155444,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.654074,0.998251,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.654074,0.995076,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006766,0.056565,102.057952,100.037243,87.556582,88.505894,-0.949313,0.031203,0.031542,-0.000338,-649.461837,-0.231455,-741.76244,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.520319,0.997289,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.520319,0.994102,?,0.996793,0.012,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006997,0.059605,100.775708,100.041646,95.744734,97.394606,-1.649871,0.034109,0.034697,-0.000588,-607.305448,-0.216354,-634.296446,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.491205,0.996402,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.491205,0.992866,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006935,0.05957,99.893559,99.981275,95.744734,95.247631,0.497104,0.034109,0.033932,0.000177,-532.207362,-0.1896,-555.860711,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.600072,0.997062,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.600072,0.993532,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.00703,0.059585,101.251279,100.007848,95.744734,95.575666,0.169068,0.034109,0.034049,0.00006,-569.444717,-0.202866,-594.753038,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.561494,0.997552,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.561494,0.994016,?,0.996437,0.014,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006945,0.059547,100.037084,99.942728,95.744734,93.347841,2.396894,0.034109,0.033255,0.000854,-499.245741,-0.177857,-521.434148,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.674008,0.998185,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.674008,0.994661,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006953,0.059584,100.150338,100.005698,95.744734,95.985878,-0.241144,0.034109,0.034195,-0.000086,-563.885008,-0.200885,-588.946235,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.535038,0.997056,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.535038,0.993524,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006695,0.056558,100.989914,100.02526,87.556582,89.527866,-1.971284,0.031203,0.031906,-0.000703,-613.508385,-0.218642,-700.699334,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.494379,0.99592,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.494379,0.992742,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006661,0.056547,100.483484,100.005476,87.556582,86.927173,0.629409,0.031203,0.030979,0.000224,-546.121196,-0.194626,-623.735172,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.604854,0.998121,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.604854,0.994933,?,0.996793,0.016,0.004,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006725,0.05655,101.44541,100.011992,87.556582,87.445604,0.110978,0.031203,0.031164,0.00004,-602.328014,-0.214657,-687.930024,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.571525,0.997716,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.571525,0.99453,?,0.996793,0.013,0.005,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.0067,0.056489,101.06435,99.90354,87.556582,84.068265,3.488317,0.031203,0.02996,0.001243,-510.081927,-0.181783,-582.574053,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.766893,0.999053,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.766893,0.99589,?,0.996793,0.014,0.003,0.015625,0.015625,15.625,15.625,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006722,0.056536,101.390093,99.987237,87.556582,87.169305,0.387277,0.031203,0.031065,0.000138,-608.481304,-0.21685,-694.957812,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.594466,0.997369,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.594466,0.994189,?,0.996793,0.012,0.003,0,0,0,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006957,0.059542,100.209947,99.935126,95.744734,92.913678,2.831057,0.034109,0.033101,0.001009,-496.775934,-0.176978,-518.854573,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.69714,0.998555,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.69714,0.995027,?,0.996437,0.013,0.003,0,0.015625,0,15.625,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.00696,0.059559,100.252904,99.963642,95.744734,94.098563,1.646171,0.034109,0.033523,0.000586,-518.093325,-0.184572,-541.119392,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.642081,0.997989,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.642081,0.994457,?,0.996437,0.012,0.002,0,0.015625,0,15.625,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007077,0.059636,101.937029,100.093069,95.744734,101.322247,-5.577513,0.034109,0.036096,-0.001987,-718.914202,-0.256115,-750.865524,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.399482,0.994625,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.399482,0.991095,?,0.996437,0.012,0.002,0,0.015625,0,15.625,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006956,0.059569,100.185187,99.9797,95.744734,94.938669,0.806065,0.034109,0.033822,0.000287,-544.000182,-0.193801,-568.17765,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.606793,0.9974,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.606793,0.993872,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.00701,0.059586,100.966477,100.008931,95.744734,95.686952,0.057782,0.034109,0.034089,0.000021,-587.054461,-0.209139,-613.145427,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.558831,0.997282,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.558831,0.993744,?,0.996437,0.012,0.003,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006689,0.056528,100.895387,99.972643,87.556582,85.955906,1.600676,0.031203,0.030633,0.00057,-542.448615,-0.193317,-619.54065,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.66619,0.998507,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.66619,0.995321,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006694,0.056555,100.979382,100.019373,87.556582,88.208212,-0.65163,0.031203,0.031436,-0.000232,-565.172825,-0.201416,-645.494392,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.507131,0.99711,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.507131,0.99393,?,0.996793,0.012,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006719,0.056538,101.356532,99.989952,87.556582,87.104147,0.452435,0.031203,0.031042,0.000161,-602.429552,-0.214693,-688.045993,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.591229,0.99753,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.591229,0.994347,?,0.996793,0.012,0.003,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006611,0.056528,99.724947,99.972009,87.556582,86.22234,1.334242,0.031203,0.030728,0.000475,-499.944787,-0.17817,-570.996237,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.639137,0.998113,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.639137,0.994929,?,0.996793,0.012,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.00668,0.056536,100.756827,99.985692,87.556582,86.523402,1.033179,0.031203,0.030835,0.000368,-553.935022,-0.197411,-632.659488,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.605291,0.998211,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.605291,0.995027,?,0.996793,0.013,0.005,0,0,0,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007003,0.059566,100.86617,99.97507,95.744734,94.414929,1.329806,0.034109,0.033636,0.000474,-530.183569,-0.188879,-553.746973,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.622989,0.997936,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.622989,0.994401,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007101,0.059617,102.273606,100.061361,95.744734,97.409282,-1.664547,0.034109,0.034702,-0.000593,-661.623976,-0.235705,-691.029099,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.482302,0.99688,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.482302,0.993342,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.00699,0.059523,100.683107,99.903703,95.744734,92.405844,3.338891,0.034109,0.03292,0.001189,-512.848849,-0.182704,-535.641832,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.730497,0.998116,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.730497,0.994628,?,0.996437,0.014,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007001,0.059586,100.834008,100.008738,95.744734,96.467964,-0.723229,0.034109,0.034367,-0.000258,-587.118439,-0.209162,-613.212248,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.529424,0.996443,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.529424,0.992914,?,0.996437,0.013,0.003,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006989,0.059574,100.667131,99.98834,95.744734,95.272483,0.472251,0.034109,0.033941,0.000168,-556.987744,-0.198428,-581.742429,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.567179,0.997368,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.567179,0.993835,?,0.996437,0.013,0.003,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006666,0.056527,100.551639,99.969746,87.556582,85.746918,1.809664,0.031203,0.030558,0.000645,-527.88629,-0.188128,-602.908747,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.674453,0.998675,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.674453,0.995488,?,0.996793,0.012,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006681,0.056555,100.771724,100.019451,87.556582,88.705608,-1.149026,0.031203,0.031613,-0.000409,-611.309173,-0.217858,-698.187573,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.540857,0.996719,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.540857,0.993538,?,0.996793,0.012,0.003,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006625,0.056532,99.928709,99.979062,87.556582,86.602459,0.954123,0.031203,0.030863,0.00034,-505.886499,-0.180287,-577.782377,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.610336,0.997904,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.610336,0.994722,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006669,0.056601,100.595437,100.100931,87.556582,91.625908,-4.069327,0.031203,0.032654,-0.00145,-628.699933,-0.224056,-718.049883,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.403845,0.995553,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.403845,0.99237,?,0.996793,0.013,0.001,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006696,0.056537,101.003637,99.987947,87.556582,86.565418,0.991164,0.031203,0.03085,0.000353,-555.341078,-0.197912,-634.265372,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.590911,0.998128,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.590911,0.994941,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.006988,0.059608,100.653622,100.046459,95.744734,97.767522,-2.022787,0.034109,0.03483,-0.000721,-573.931463,-0.204464,-599.439193,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.500644,0.996088,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.500644,0.992554,?,0.996437,0.012,0.003,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007033,0.0596,101.291377,100.031907,95.744734,96.841619,-1.096884,0.034109,0.0345,-0.000391,-632.282427,-0.225252,-660.383499,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.52088,0.996785,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.52088,0.993249,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.00699,0.059587,100.686183,100.01104,95.744734,95.905067,-0.160332,0.034109,0.034166,-0.000057,-554.823101,-0.197657,-579.481581,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.572256,0.997133,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.572256,0.993598,?,0.996437,0.014,0.004,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007124,0.05963,102.61289,100.082911,95.744734,100.761349,-5.016614,0.034109,0.035896,-0.001787,-692.244207,-0.246614,-723.010211,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.418806,0.994916,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.418806,0.991395,?,0.996437,0.012,0.003,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25258,2807,2797,10,0,99.643748,0.356252,0,0,0.007,0.059591,100.817684,100.017567,95.744734,96.259332,-0.514597,0.034109,0.034293,-0.000183,-567.799128,-0.20228,-593.034313,1,2797,1,10,0,0,0,0,0.996437,1,0.998216,?,0.517966,0.997097,0.996437,0.996437,0.003563,0.003563,?,0.996437,?,?,0.517966,0.99356,?,0.996437,0.013,0.002,0.015625,0,15.625,0,2635,1744055,194936,99.643748,50,?
fixation_to_clicks_a,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006698,0.056494,101.036848,99.912213,87.556582,84.252127,3.304455,0.031203,0.030026,0.001178,-508.508339,-0.181222,-580.776829,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.762643,0.99904,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.762643,0.995872,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006617,0.056517,99.817571,99.952125,87.556582,86.465955,1.090627,0.031203,0.030815,0.000389,-520.840906,-0.185617,-594.862083,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.641838,0.997089,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.641838,0.993917,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
fixation_to_clicks_a,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230910.0033,25259,2806,2797,9,0,99.679259,0.320741,0,0,0.006738,0.056568,101.645958,100.043193,87.556582,88.073238,-0.516656,0.031203,0.031387,-0.000184,-621.181578,-0.221376,-709.46303,1,2797,1,9,0,0,0,0,0.996793,1,0.998394,?,0.529714,0.997818,0.996793,0.996793,0.003207,0.003207,?,0.996793,?,?,0.529714,0.994629,?,0.996793,0.013,0.002,0.015625,0,15.625,0,2635,1744124,194867,99.679259,50,?
